xmin,ymin,xmax,ymax,label,score,geometry
1200.0,1425.0,1377.0,1620.0,Tree,0.5074587464332581,"POLYGON ((1377 1425, 1377 1620, 1200 1620, 1200 1425, 1377 1425))"
1234.0,111.0,1400.0,279.0,Tree,0.29196053743362427,"POLYGON ((1400 111, 1400 279, 1234 279, 1234 111, 1400 111))"
221.0,1425.0,390.0,1591.0,Tree,0.2514755427837372,"POLYGON ((390 1425, 390 1591, 221 1591, 221 1425, 390 1425))"
1.0,818.0,41.0,909.0,Tree,0.1844823658466339,"POLYGON ((41 818, 41 909, 1 909, 1 818, 41 818))"
1325.0,317.0,1459.0,452.0,Tree,0.18101447820663452,"POLYGON ((1459 317, 1459 452, 1325 452, 1325 317, 1459 317))"
9.0,1.0,176.0,93.0,Tree,0.17277692258358002,"POLYGON ((176 1, 176 93, 9 93, 9 1, 176 1))"
979.0,1424.0,1104.0,1527.0,Tree,0.17001225054264069,"POLYGON ((1104 1424, 1104 1527, 979 1527, 979 1424, 1104 1424))"
672.0,1.0,842.0,86.0,Tree,0.16330163180828094,"POLYGON ((842 1, 842 86, 672 86, 672 1, 842 1))"
322.0,1601.0,408.0,1683.0,Tree,0.15835893154144287,"POLYGON ((408 1601, 408 1683, 322 1683, 322 1601, 408 1601))"
0.0,1375.0,44.0,1505.0,Tree,0.15546372532844543,"POLYGON ((44 1375, 44 1505, 0 1505, 0 1375, 44 1375))"
320.0,1013.0,423.0,1105.0,Tree,0.15429678559303284,"POLYGON ((423 1013, 423 1105, 320 1105, 320 1013, 423 1013))"
1058.0,1.0,1230.0,87.0,Tree,0.15088866651058197,"POLYGON ((1230 1, 1230 87, 1058 87, 1058 1, 1230 1))"
385.0,1406.0,463.0,1489.0,Tree,0.14473694562911987,"POLYGON ((463 1406, 463 1489, 385 1489, 385 1406, 463 1406))"
1178.0,285.0,1304.0,413.0,Tree,0.137070432305336,"POLYGON ((1304 285, 1304 413, 1178 413, 1178 285, 1304 285))"
6.0,1122.0,168.0,1288.0,Tree,0.13691309094429016,"POLYGON ((168 1122, 168 1288, 6 1288, 6 1122, 168 1122))"
472.0,964.0,599.0,1084.0,Tree,0.13619548082351685,"POLYGON ((599 964, 599 1084, 472 1084, 472 964, 599 964))"
173.0,200.0,251.0,270.0,Tree,0.1307447999715805,"POLYGON ((251 200, 251 270, 173 270, 173 200, 251 200))"
1098.0,1642.0,1203.0,1742.0,Tree,0.12874409556388855,"POLYGON ((1203 1642, 1203 1742, 1098 1742, 1098 1642, 1203 1642))"
1447.0,310.0,1529.0,391.0,Tree,0.12563665211200714,"POLYGON ((1529 310, 1529 391, 1447 391, 1447 310, 1529 310))"
4.0,1781.0,129.0,1915.0,Tree,0.12372230738401413,"POLYGON ((129 1781, 129 1915, 4 1915, 4 1781, 129 1781))"
465.0,0.0,631.0,87.0,Tree,0.12263042479753494,"POLYGON ((631 0, 631 87, 465 87, 465 0, 631 0))"
213.0,1373.0,296.0,1446.0,Tree,0.11467499285936356,"POLYGON ((296 1373, 296 1446, 213 1446, 213 1373, 296 1373))"
175.0,1705.0,279.0,1797.0,Tree,0.11190873384475708,"POLYGON ((279 1705, 279 1797, 175 1797, 175 1705, 279 1705))"
1383.0,185.0,1490.0,295.0,Tree,0.10829852521419525,"POLYGON ((1490 185, 1490 295, 1383 295, 1383 185, 1490 185))"
1133.0,1074.0,1261.0,1193.0,Tree,0.10723178833723068,"POLYGON ((1261 1074, 1261 1193, 1133 1193, 1133 1074, 1261 1074))"
1243.0,1100.0,1437.0,1301.0,Tree,0.10600568354129791,"POLYGON ((1437 1100, 1437 1301, 1243 1301, 1243 1100, 1437 1100))"
941.0,931.0,1059.0,1026.0,Tree,0.10475137084722519,"POLYGON ((1059 931, 1059 1026, 941 1026, 941 931, 1059 931))"
1283.0,0.0,1428.0,87.0,Tree,0.10389011353254318,"POLYGON ((1428 0, 1428 87, 1283 87, 1283 0, 1428 0))"
1620.0,1004.0,1907.0,1302.0,Tree,0.10364357382059097,"POLYGON ((1907 1004, 1907 1302, 1620 1302, 1620 1004, 1907 1004))"
215.0,0.0,420.0,86.0,Tree,0.10290277004241943,"POLYGON ((420 0, 420 86, 215 86, 215 0, 420 0))"
95.0,752.0,176.0,829.0,Tree,0.1018294095993042,"POLYGON ((176 752, 176 829, 95 829, 95 752, 176 752))"
783.0,1485.0,868.0,1559.0,Tree,0.10153001546859741,"POLYGON ((868 1485, 868 1559, 783 1559, 783 1485, 868 1485))"
476.0,97.0,562.0,174.0,Tree,0.10149243474006653,"POLYGON ((562 97, 562 174, 476 174, 476 97, 562 97))"
905.0,1650.0,985.0,1729.0,Tree,0.10107707232236862,"POLYGON ((985 1650, 985 1729, 905 1729, 905 1650, 985 1650))"
