xmin,ymin,xmax,ymax,label,score,geometry
278.0,334.0,303.0,360.0,Tree,0.22307196259498596,"POLYGON ((303 334, 303 360, 278 360, 278 334, 303 334))"
269.0,382.0,302.0,415.0,Tree,0.14422762393951416,"POLYGON ((302 382, 302 415, 269 415, 269 382, 302 382))"
307.0,338.0,329.0,362.0,Tree,0.12324310839176178,"POLYGON ((329 338, 329 362, 307 362, 307 338, 329 338))"
209.0,144.0,228.0,163.0,Tree,0.11376099288463593,"POLYGON ((228 144, 228 163, 209 163, 209 144, 228 144))"
